fighter,opp_fighter,title_bout,weight_class,stance,opp_stance,male,diff_reach_cms,diff_height_cms,diff_weight_lbs,diff_age,diff_wins,diff_losses,diff_avg_sig_str_landed,diff_avg_sig_str_pct,diff_avg_sub_att,diff_avg_td_landed,diff_avg_td_pct,winner
Amanda Nunes,Ronda Rousey,True,Bantamweight,Orthodox,Orthodox,0,2.539999999999992,2.539999999999992,10,-1,0,0,8.0,0.09714285699999997,-0.14285714299999996,-0.28571428600000004,-0.132857143,1
Ronda Rousey,Amanda Nunes,True,Bantamweight,Orthodox,Orthodox,0,-2.539999999999992,-2.539999999999992,-10,1,0,0,-8.0,-0.09714285699999997,0.14285714299999996,0.28571428600000004,0.132857143,0
Dominick Cruz,Cody Garbrandt,True,Bantamweight,Orthodox,Orthodox,1,7.6200000000000045,0.0,0,6,0,0,43.6,0.08400000000000002,0.2,3.8,0.354,0
Cody Garbrandt,Dominick Cruz,True,Bantamweight,Orthodox,Orthodox,1,-7.6200000000000045,0.0,0,-6,0,0,-43.6,-0.08400000000000002,-0.2,-3.8,-0.354,1
TJ Dillashaw,John Lineker,False,Bantamweight,Orthodox,Orthodox,1,0.0,7.619999999999976,-10,4,-1,1,15.083333330000002,-0.01833333399999998,0.416666667,0.9166666659999999,0.16250000000000003,1
John Lineker,TJ Dillashaw,False,Bantamweight,Orthodox,Orthodox,1,0.0,-7.619999999999976,10,-4,1,-1,-15.083333330000002,0.01833333399999998,-0.416666667,-0.9166666659999999,-0.16250000000000003,0
Dong Hyun Kim,Tarec Saffiedine,False,Welterweight,Southpaw,Switch,1,15.23999999999998,10.159999999999997,0,5,10,2,-38.9375,0.09812500000000002,0.25,1.875,0.368125,1
Tarec Saffiedine,Dong Hyun Kim,False,Welterweight,Switch,Southpaw,1,-15.23999999999998,-10.159999999999997,0,-5,-10,-2,38.9375,-0.09812500000000002,-0.25,-1.875,-0.368125,0
Louis Smolka,Ray Borg,False,Flyweight,Orthodox,Orthodox,1,12.699999999999989,12.699999999999989,0,2,2,0,37.34285713999999,-0.016285714000000007,0.14285714300000008,-1.285714286,-0.32828571399999995,0
Ray Borg,Louis Smolka,False,Flyweight,Orthodox,Orthodox,1,-12.699999999999989,-12.699999999999989,0,-2,-2,0,-37.34285713999999,0.016285714000000007,-0.14285714300000008,1.285714286,0.32828571399999995,1
Johny Hendricks,Neil Magny,False,Welterweight,Southpaw,Orthodox,1,-27.939999999999998,-15.240000000000009,15,4,1,1,-3.1098039200000045,0.09219607900000004,0.152941176,0.9686274510000001,-0.129215686,0
Neil Magny,Johny Hendricks,False,Welterweight,Orthodox,Southpaw,1,27.939999999999998,15.240000000000009,-15,-4,-1,-1,3.1098039200000045,-0.09219607900000004,-0.152941176,-0.9686274510000001,0.129215686,1
Antonio Carlos Junior,Marvin Vettori,False,Middleweight,Orthodox,Southpaw,1,12.699999999999989,5.0800000000000125,0,3,2,3,12.833333329999999,-0.293333333,-0.333333333,2.166666667,-0.575,1
Marvin Vettori,Antonio Carlos Junior,False,Middleweight,Southpaw,Orthodox,1,-12.699999999999989,-5.0800000000000125,0,-3,-2,-3,-12.833333329999999,0.293333333,0.333333333,-2.166666667,0.575,0
Mike Pyle,Alex Garcia,False,Welterweight,Orthodox,Orthodox,1,5.0800000000000125,7.6200000000000045,0,12,7,5,-2.3999999999999986,0.047882353000000044,0.823529412,-2.858823529,-0.28905882400000005,0
Alex Garcia,Mike Pyle,False,Welterweight,Orthodox,Orthodox,1,-5.0800000000000125,-7.6200000000000045,0,-12,-7,-5,2.3999999999999986,-0.047882353000000044,-0.823529412,2.858823529,0.28905882400000005,1
Brandon Thatch,Niko Price,False,Welterweight,Switch,Orthodox,1,-5.079999999999984,5.0800000000000125,0,4,2,3,22.2,0.5,0.0,0.8,0.432,0
Niko Price,Brandon Thatch,False,Welterweight,Orthodox,Switch,1,5.079999999999984,-5.0800000000000125,0,-4,-2,-3,-22.2,-0.5,0.0,-0.8,-0.432,1
Paige VanZant,Michelle Waterson,False,Strawweight,Orthodox,Orthodox,0,7.6200000000000045,2.539999999999992,0,-8,3,1,0.20000000000000284,-0.29400000000000004,-3.2,-1.4,-0.736,0
Michelle Waterson,Paige VanZant,False,Strawweight,Orthodox,Orthodox,0,-7.6200000000000045,-2.539999999999992,0,8,-3,-1,-0.20000000000000284,0.29400000000000004,3.2,1.4,0.736,1
Sage Northcutt,Mickey Gall,False,Welterweight,Orthodox,Switch,1,-7.6200000000000045,-5.0800000000000125,0,-4,1,1,11.0,0.0824999999999999,-1.0,0.5,0.050000000000000044,0
Mickey Gall,Sage Northcutt,False,Welterweight,Switch,Orthodox,1,7.6200000000000045,5.0800000000000125,0,4,-1,-1,-11.0,-0.0824999999999999,1.0,-0.5,-0.050000000000000044,1
Urijah Faber,Brad Pickett,False,Bantamweight,Orthodox,Orthodox,1,-2.539999999999992,0.0,0,-1,4,-1,7.9333333300000035,0.14166666700000002,0.366666666,-0.10000000000000009,-0.03683333299999997,1
Brad Pickett,Urijah Faber,False,Bantamweight,Orthodox,Orthodox,1,2.539999999999992,0.0,0,1,-4,1,-7.9333333300000035,-0.14166666700000002,-0.366666666,0.10000000000000009,0.03683333299999997,0
Alan Jouban,Mike Perry,False,Welterweight,Southpaw,Orthodox,1,5.079999999999984,5.079999999999984,0,10,3,2,-17.357142860000003,0.030000000000000027,0.0,0.142857143,0.142857143,1
Mike Perry,Alan Jouban,False,Welterweight,Orthodox,Southpaw,1,-5.079999999999984,-5.079999999999984,0,-10,-3,-2,17.357142860000003,-0.030000000000000027,0.0,-0.142857143,-0.142857143,0
Henrique da Silva,Paul Craig,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,0.0,0,-2,2,0,62.5,0.58,0.5,0.0,0.0,0
Paul Craig,Henrique da Silva,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,0.0,0,2,-2,0,-62.5,-0.58,-0.5,0.0,0.0,1
Cole Miller,Mizuto Hirota,False,Featherweight,Orthodox,Orthodox,1,17.78,15.23999999999998,-10,-3,10,6,-25.26315789,-0.05333333299999998,1.263157895,-0.578947368,-0.28508772,0
Mizuto Hirota,Cole Miller,False,Featherweight,Orthodox,Orthodox,1,-17.78,-15.23999999999998,10,3,-10,-6,25.26315789,0.05333333299999998,-1.263157895,0.578947368,0.28508772,1
Bryan Barberena,Colby Covington,False,Welterweight,Southpaw,Orthodox,1,0.0,2.539999999999992,0,-1,-2,0,57.91666667,-0.09833333300000002,-0.08333333300000001,-3.0,-0.22083333299999997,0
Colby Covington,Bryan Barberena,False,Welterweight,Orthodox,Southpaw,1,0.0,-2.539999999999992,0,1,2,0,-57.91666667,0.09833333300000002,0.08333333300000001,3.0,0.22083333299999997,1
James Moontasri,Alex Morono,False,Welterweight,Switch,Orthodox,1,-2.539999999999992,-2.539999999999992,0,2,1,3,-23.8,0.126,-0.8,0.0,0.0,0
Alex Morono,James Moontasri,False,Welterweight,Orthodox,Switch,1,2.539999999999992,2.539999999999992,0,-2,-1,-3,23.8,-0.126,0.8,0.0,0.0,1
Josh Emmett,Scott Holtzman,False,Lightweight,Orthodox,Orthodox,1,2.5400000000000205,-7.6200000000000045,-10,-2,-1,-1,0.0,-0.18000000000000005,-0.666666667,-2.0,-0.576666667,1
Scott Holtzman,Josh Emmett,False,Lightweight,Orthodox,Orthodox,1,-2.5400000000000205,7.6200000000000045,10,2,1,1,0.0,0.18000000000000005,0.666666667,2.0,0.576666667,0
Leslie Smith,Irene Aldana,False,Bantamweight,Orthodox,Orthodox,0,-5.0800000000000125,0.0,0,6,2,3,41.4,0.354,0.0,0.0,0.0,1
Irene Aldana,Leslie Smith,False,Bantamweight,Orthodox,Orthodox,0,5.0800000000000125,0.0,0,-6,-2,-3,-41.4,-0.354,0.0,0.0,0.0,0
Eddie Wineland,Takeya Mizugaki,False,Bantamweight,Orthodox,Orthodox,1,2.539999999999992,0.0,0,-1,-4,0,-7.15384615,-0.11444444399999998,-0.076923077,-1.008547009,-0.18068376,1
Takeya Mizugaki,Eddie Wineland,False,Bantamweight,Orthodox,Orthodox,1,-2.539999999999992,0.0,0,1,4,0,7.15384615,0.11444444399999998,0.076923077,1.008547009,0.18068376,0
Hector Sandoval,Fredy Serrano,False,Flyweight,Orthodox,Orthodox,1,-2.539999999999992,-2.5400000000000205,0,-7,-2,0,-10.0,-0.006666667000000015,0.0,-2.666666667,-0.366666667,1
Fredy Serrano,Hector Sandoval,False,Flyweight,Orthodox,Orthodox,1,2.539999999999992,2.5400000000000205,0,7,2,0,10.0,0.006666667000000015,0.0,2.666666667,0.366666667,0
Bojan Velickovic,Sultan Aliev,False,Welterweight,Southpaw,Orthodox,1,5.079999999999984,2.539999999999992,0,-5,1,0,23.0,-0.25999999999999995,0.5,1.0,0.35,0
Sultan Aliev,Bojan Velickovic,False,Welterweight,Orthodox,Southpaw,1,-5.079999999999984,-2.539999999999992,0,5,-1,0,-23.0,0.25999999999999995,-0.5,-1.0,-0.35,1
Max Holloway,Anthony Pettis,True,Featherweight,Orthodox,Orthodox,1,-7.6200000000000045,2.539999999999992,-15,-4,6,-1,33.13333333,-0.041000000000000036,0.06666666699999996,-0.466666667,0.067333333,1
Anthony Pettis,Max Holloway,True,Featherweight,Orthodox,Orthodox,1,7.6200000000000045,-2.539999999999992,15,4,-6,1,-33.13333333,0.041000000000000036,-0.06666666699999996,0.466666667,-0.067333333,0
Donald Cerrone,Matt Brown,False,Welterweight,Orthodox,Orthodox,1,-5.0800000000000125,2.539999999999992,-15,-2,5,-5,9.31818182,-0.06227272700000003,-0.5909090899999999,-0.2727272719999999,-0.05727272699999997,1
Matt Brown,Donald Cerrone,False,Welterweight,Orthodox,Orthodox,1,5.0800000000000125,-2.539999999999992,15,2,-5,5,-9.31818182,0.06227272700000003,0.5909090899999999,0.2727272719999999,0.05727272699999997,0
Cub Swanson,Dooho Choi,False,Featherweight,Orthodox,Orthodox,1,0.0,-5.0800000000000125,0,8,5,3,38.33333333,-0.176363636,0.181818182,0.636363636,0.454545455,1
Dooho Choi,Cub Swanson,False,Featherweight,Orthodox,Orthodox,1,0.0,5.0800000000000125,0,-8,-5,-3,-38.33333333,0.176363636,-0.181818182,-0.636363636,-0.454545455,0
Tim Kennedy,Kelvin Gastelum,False,Middleweight,Orthodox,Southpaw,1,7.6200000000000045,5.0800000000000125,0,12,-4,-1,-13.666666669999998,0.019166667000000026,0.027777778000000003,0.75,-0.11361111099999999,0
Kelvin Gastelum,Tim Kennedy,False,Middleweight,Southpaw,Orthodox,1,-7.6200000000000045,-5.0800000000000125,0,-12,4,1,13.666666669999998,-0.019166667000000026,-0.027777778000000003,-0.75,0.11361111099999999,1
Jordan Mein,Emil Meek,False,Welterweight,Orthodox,Switch,1,-2.5400000000000205,2.539999999999992,0,-1,3,2,29.2,0.506,0.0,0.8,0.2,0
Emil Meek,Jordan Mein,False,Welterweight,Switch,Orthodox,1,2.5400000000000205,-2.539999999999992,0,1,-3,-2,-29.2,-0.506,0.0,-0.8,-0.2,1
Nikita Krylov,Misha Cirkunov,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,0.0,0,-5,3,2,-1.958333330000002,0.015416666999999995,-0.04166666699999999,-2.333333333,-0.526666667,0
Misha Cirkunov,Nikita Krylov,False,Light Heavyweight,Orthodox,Orthodox,1,0.0,0.0,0,5,-3,-2,1.958333330000002,-0.015416666999999995,0.04166666699999999,2.333333333,0.526666667,1
Olivier Aubin-Mercier,Drew Dober,False,Lightweight,Southpaw,Southpaw,1,0.0,2.539999999999992,0,-1,1,-2,9.261904760000004,0.21309523799999996,0.35714285700000004,2.1190476190000003,0.28166666700000004,1
Drew Dober,Olivier Aubin-Mercier,False,Lightweight,Southpaw,Southpaw,1,0.0,-2.539999999999992,0,1,-1,2,-9.261904760000004,-0.21309523799999996,-0.35714285700000004,-2.1190476190000003,-0.28166666700000004,0
Valerie Letourneau,Viviane Pereira,False,Strawweight,Orthodox,Orthodox,0,12.699999999999989,15.240000000000009,0,10,3,2,78.8,0.402,0.4,0.8,0.44,0
Viviane Pereira,Valerie Letourneau,False,Strawweight,Orthodox,Orthodox,0,-12.699999999999989,-15.240000000000009,0,-10,-3,-2,-78.8,-0.402,-0.4,-0.8,-0.44,1
Mitch Gagnon,Matthew Lopez,False,Bantamweight,Southpaw,Southpaw,1,-10.159999999999997,-5.0800000000000125,0,3,4,1,14.166666670000001,0.025000000000000022,-0.6666666670000001,-0.166666667,-0.69,0
Matthew Lopez,Mitch Gagnon,False,Bantamweight,Southpaw,Southpaw,1,10.159999999999997,5.0800000000000125,0,-3,-4,-1,-14.166666670000001,-0.025000000000000022,0.6666666670000001,0.166666667,0.69,1
John Makdessi,Lando Vannata,False,Lightweight,Orthodox,Orthodox,1,-7.6200000000000045,-2.539999999999992,0,7,7,4,20.916666669999998,0.10000000000000003,0.0,0.0,0.0,0
Lando Vannata,John Makdessi,False,Lightweight,Orthodox,Orthodox,1,7.6200000000000045,2.539999999999992,0,-7,-7,-4,-20.916666669999998,-0.10000000000000003,0.0,0.0,0.0,1
Jason Saggo,Rustam Khabilov,False,Lightweight,Orthodox,Orthodox,1,-5.079999999999984,7.6200000000000045,0,1,-3,-1,2.875,0.10874999999999996,-0.125,-1.25,-0.07374999999999998,0
Rustam Khabilov,Jason Saggo,False,Lightweight,Orthodox,Orthodox,1,5.079999999999984,-7.6200000000000045,0,-1,3,1,-2.875,-0.10874999999999996,0.125,1.25,0.07374999999999998,1
Zach Makovsky,Dustin Ortiz,False,Flyweight,Southpaw,Orthodox,1,-2.539999999999992,-2.539999999999992,0,6,-1,-1,-14.75,-0.006666667000000015,0.04166666699999999,1.5416666669999999,0.06458333300000002,0
Dustin Ortiz,Zach Makovsky,False,Flyweight,Orthodox,Southpaw,1,2.539999999999992,2.539999999999992,0,-6,1,1,14.75,0.006666667000000015,-0.04166666699999999,-1.5416666669999999,-0.06458333300000002,1
Derrick Lewis,Shamil Abdurakhimov,False,Heavyweight,Orthodox,Orthodox,1,7.6200000000000045,0.0,25,-4,5,1,-17.44444444,0.16000000000000003,0.0,0.0,0.23777777799999997,1
Shamil Abdurakhimov,Derrick Lewis,False,Heavyweight,Orthodox,Orthodox,1,-7.6200000000000045,0.0,-25,4,-5,-1,17.44444444,-0.16000000000000003,0.0,0.0,-0.23777777799999997,0
Francis Ngannou,Anthony Hamilton,False,Heavyweight,Orthodox,Orthodox,1,17.78,-2.5400000000000205,-10,-6,0,-3,-10.333333330000002,-0.14,0.0,-1.333333333,-0.263333333,1
Anthony Hamilton,Francis Ngannou,False,Heavyweight,Orthodox,Orthodox,1,-17.78,2.5400000000000205,10,6,0,3,10.333333330000002,0.14,0.0,1.333333333,0.263333333,0
Corey Anderson,Sean O'Connell,False,Light Heavyweight,Orthodox,Orthodox,1,12.699999999999989,5.0800000000000125,0,-6,3,-2,12.833333330000002,-0.01285714299999996,-0.333333333,3.428571429,0.525714286,1
Sean O'Connell,Corey Anderson,False,Light Heavyweight,Orthodox,Orthodox,1,-12.699999999999989,-5.0800000000000125,0,6,-3,2,-12.833333330000002,0.01285714299999996,0.333333333,-3.428571429,-0.525714286,0
Gian Villante,Saparbeg Safarov,False,Light Heavyweight,Orthodox,Orthodox,1,-5.0800000000000125,5.0800000000000125,0,1,4,4,42.5,0.47,0.0,0.625,0.28125,1
Saparbeg Safarov,Gian Villante,False,Light Heavyweight,Orthodox,Orthodox,1,5.0800000000000125,-5.0800000000000125,0,-1,-4,-4,-42.5,-0.47,0.0,-0.625,-0.28125,0
Justine Kish,Ashley Yoder,False,Strawweight,Orthodox,Southpaw,0,-12.699999999999989,-5.0800000000000125,10,-1,1,0,72.0,0.53,0.0,3.0,0.3,1
Ashley Yoder,Justine Kish,False,Strawweight,Southpaw,Orthodox,0,12.699999999999989,5.0800000000000125,-10,1,-1,0,-72.0,-0.53,0.0,-3.0,-0.3,0
Randy Brown,Brian Camozzi,False,Welterweight,Orthodox,Orthodox,1,0.0,2.539999999999992,0,1,2,1,23.33333333,0.453333333,1.0,0.666666667,0.193333333,1
Brian Camozzi,Randy Brown,False,Welterweight,Orthodox,Orthodox,1,0.0,-2.539999999999992,0,-1,-2,-1,-23.33333333,-0.453333333,-1.0,-0.666666667,-0.193333333,0
Joe Gigliotti,Gerald Meerschaert,False,Middleweight,Orthodox,Southpaw,1,-20.32000000000002,-5.079999999999984,0,-5,0,1,15.0,0.48,1.0,1.0,1.0,0
Gerald Meerschaert,Joe Gigliotti,False,Middleweight,Southpaw,Orthodox,1,20.32000000000002,5.079999999999984,0,5,0,-1,-15.0,-0.48,-1.0,-1.0,-1.0,1
Andrew Sanchez,Trevor Smith,False,Middleweight,Orthodox,Orthodox,1,-2.539999999999992,-5.0800000000000125,0,-7,-3,-3,-9.571428570000002,0.15714285699999997,-0.857142857,4.714285714,0.255714286,1
Trevor Smith,Andrew Sanchez,False,Middleweight,Orthodox,Orthodox,1,2.539999999999992,5.0800000000000125,0,7,3,3,9.571428570000002,-0.15714285699999997,0.857142857,-4.714285714,-0.255714286,0
Tiago Trator,Shane Burgos,False,Featherweight,Orthodox,Orthodox,1,-12.699999999999989,-5.0800000000000125,0,4,2,1,40.33333333,0.46,0.333333333,0.333333333,0.083333333,0
Shane Burgos,Tiago Trator,False,Featherweight,Orthodox,Orthodox,1,12.699999999999989,5.0800000000000125,0,-4,-2,-1,-40.33333333,-0.46,-0.333333333,-0.333333333,-0.083333333,1
Frankie Perez,Marc Diakiese,False,Lightweight,Orthodox,Orthodox,1,0.0,2.539999999999992,0,4,0,1,-34.0,0.195,0.5,-0.5,-0.875,0
Marc Diakiese,Frankie Perez,False,Lightweight,Orthodox,Orthodox,1,0.0,-2.539999999999992,0,-4,0,-1,34.0,-0.195,-0.5,0.5,0.875,1
Keith Berish,Ryan Janes,False,Middleweight,Orthodox,Orthodox,1,-7.6200000000000045,-7.6200000000000045,20,-4,0,1,0.0,0.0,0.0,0.0,0.0,0
Ryan Janes,Keith Berish,False,Middleweight,Orthodox,Orthodox,1,7.6200000000000045,7.6200000000000045,-20,4,0,-1,0.0,0.0,0.0,0.0,0.0,1
Juliana Lima,JJ Aldrich,False,Strawweight,Orthodox,Southpaw,0,-5.0800000000000125,0.0,-10,10,2,2,26.5,0.485,0.0,1.25,0.33,1
JJ Aldrich,Juliana Lima,False,Strawweight,Southpaw,Orthodox,0,5.0800000000000125,0.0,10,-10,-2,-2,-26.5,-0.485,0.0,-1.25,-0.33,0
Demetrious Johnson,Tim Elliott,True,Flyweight,Orthodox,Southpaw,1,0.0,-10.159999999999997,-10,1,10,-2,7.3809523799999965,0.03595238100000003,-0.7380952380000001,1.047619047,-0.16690476199999998,1
Tim Elliott,Demetrious Johnson,True,Flyweight,Southpaw,Orthodox,1,0.0,10.159999999999997,10,-1,-10,2,-7.3809523799999965,-0.03595238100000003,0.7380952380000001,-1.047619047,0.16690476199999998,0
Joseph Benavidez,Henry Cejudo,False,Flyweight,Southpaw,Orthodox,1,2.539999999999992,0.0,-10,3,7,1,-0.9076923100000016,-0.08030769199999999,0.10769230800000001,-0.923076923,-0.29784615400000003,1
Henry Cejudo,Joseph Benavidez,False,Flyweight,Orthodox,Southpaw,1,-2.539999999999992,0.0,10,-3,-7,-1,0.9076923100000016,0.08030769199999999,-0.10769230800000001,0.923076923,0.29784615400000003,0
Jake Ellenberger,Jorge Masvidal,False,Welterweight,Orthodox,Orthodox,1,-7.6200000000000045,-5.0800000000000125,0,-1,3,3,-35.754010699999995,-0.08566844900000004,-0.401069518,-0.06951871700000001,-0.04999999999999999,0
Jorge Masvidal,Jake Ellenberger,False,Welterweight,Orthodox,Orthodox,1,7.6200000000000045,5.0800000000000125,0,1,-3,-3,35.754010699999995,0.08566844900000004,0.401069518,0.06951871700000001,0.04999999999999999,1
Ion Cutelaba,Jared Cannonier,False,Light Heavyweight,Southpaw,Switch,1,-5.0800000000000125,5.079999999999984,20,-10,0,0,38.0,-0.39,0.0,0.0,0.0,0
Jared Cannonier,Ion Cutelaba,False,Light Heavyweight,Switch,Southpaw,1,5.0800000000000125,-5.079999999999984,-20,10,0,0,-38.0,0.39,0.0,0.0,0.0,1
Sara McMann,Alexis Davis,False,Bantamweight,Orthodox,Orthodox,0,-5.0800000000000125,0.0,10,4,-1,2,-17.1,0.074333333,-0.633333333,0.8666666670000001,0.010333333,1
Alexis Davis,Sara McMann,False,Bantamweight,Orthodox,Orthodox,0,5.0800000000000125,0.0,-10,-4,1,-2,17.1,-0.074333333,0.633333333,-0.8666666670000001,-0.010333333,0
Brandon Moreno,Ryan Benoit,False,Flyweight,Orthodox,Orthodox,1,5.0800000000000125,5.0800000000000125,0,-5,-1,-2,-11.5,0.39999999999999997,1.75,0.75,0.75,1
Ryan Benoit,Brandon Moreno,False,Flyweight,Orthodox,Orthodox,1,-5.0800000000000125,-5.0800000000000125,0,5,1,2,11.5,-0.39999999999999997,-1.75,-0.75,-0.75,0
Gray Maynard,Ryan Hall,False,Featherweight,Orthodox,Southpaw,1,-2.539999999999992,-2.5400000000000205,0,6,9,7,3.58823529,-0.19176470600000006,-0.41176470600000004,1.2941176470000002,0.11411764699999999,0
Ryan Hall,Gray Maynard,False,Featherweight,Southpaw,Orthodox,1,2.539999999999992,2.5400000000000205,0,-6,-9,-7,-3.58823529,0.19176470600000006,0.41176470600000004,-1.2941176470000002,-0.11411764699999999,1
Rob Font,Matt Schnell,False,Bantamweight,Orthodox,Orthodox,1,2.539999999999992,0.0,0,3,2,1,34.66666667,0.446666667,0.0,0.333333333,0.066666667,1
Matt Schnell,Rob Font,False,Bantamweight,Orthodox,Orthodox,1,-2.539999999999992,0.0,0,-3,-2,-1,-34.66666667,-0.446666667,0.0,-0.333333333,-0.066666667,0
Dong Hyun Ma,Brendan O'Reilly,False,Lightweight,Orthodox,Orthodox,1,2.5400000000000205,10.159999999999997,-15,-1,-1,0,29.33333333,0.015000000000000013,-0.333333333,-1.3333333330000001,-0.20333333299999995,1
Brendan O'Reilly,Dong Hyun Ma,False,Lightweight,Orthodox,Orthodox,1,-2.5400000000000205,-10.159999999999997,15,1,1,0,-29.33333333,-0.015000000000000013,0.333333333,1.3333333330000001,0.20333333299999995,0
Kailin Curran,Jamie Moyle,False,Strawweight,Orthodox,Orthodox,0,0.0,7.6200000000000045,0,-2,1,3,33.75,0.425,0.5,2.0,0.625,0
Jamie Moyle,Kailin Curran,False,Strawweight,Orthodox,Orthodox,0,0.0,-7.6200000000000045,0,2,-1,-3,-33.75,-0.425,-0.5,-2.0,-0.625,1
Elvis Mutapcic,Anthony Smith,False,Middleweight,Orthodox,Orthodox,1,-10.159999999999997,-10.159999999999997,-20,2,-1,0,19.33333333,-0.03166666700000004,-0.333333333,-0.666666667,-0.133333333,0
Anthony Smith,Elvis Mutapcic,False,Middleweight,Orthodox,Orthodox,1,10.159999999999997,10.159999999999997,20,-2,1,0,-19.33333333,0.03166666700000004,0.333333333,0.666666667,0.133333333,1
Josh Stansbury,Devin Clark,False,Light Heavyweight,Orthodox,Orthodox,1,-2.539999999999992,5.0800000000000125,0,6,1,-1,47.0,-0.13,-1.0,-1.0,-1.0,0
Devin Clark,Josh Stansbury,False,Light Heavyweight,Orthodox,Orthodox,1,2.539999999999992,-5.0800000000000125,0,-6,-1,1,-47.0,0.13,1.0,1.0,1.0,1
Robert Whittaker,Derek Brunson,False,Middleweight,Orthodox,Southpaw,1,-10.160000000000025,-2.539999999999992,0,-7,0,1,34.15277778,-0.045555556,-0.375,-0.9305555560000001,0.179583333,1
Derek Brunson,Robert Whittaker,False,Middleweight,Southpaw,Orthodox,1,10.160000000000025,2.539999999999992,0,7,0,-1,-34.15277778,0.045555556,0.375,0.9305555560000001,-0.179583333,0
Jake Matthews,Andrew Holbrook,False,Lightweight,Orthodox,Southpaw,1,7.619999999999976,0.0,15,-8,3,1,21.166666669999998,-0.15666666699999998,-0.333333333,1.166666667,0.281666667,0
Andrew Holbrook,Jake Matthews,False,Lightweight,Southpaw,Orthodox,1,-7.619999999999976,0.0,-15,8,-3,-1,-21.166666669999998,0.15666666699999998,0.333333333,-1.166666667,-0.281666667,1
Kyle Noke,Omari Akhmedov,False,Welterweight,Southpaw,Orthodox,1,7.6200000000000045,2.539999999999992,-15,7,3,2,2.6666666700000015,0.14833333300000007,0.03030303099999998,-0.6666666670000001,-0.013484849000000021,0
Omari Akhmedov,Kyle Noke,False,Welterweight,Orthodox,Southpaw,1,-7.6200000000000045,-2.539999999999992,15,-7,-3,-2,-2.6666666700000015,-0.14833333300000007,-0.03030303099999998,0.6666666670000001,0.013484849000000021,1
Yusuke Kasuya,Alexander Volkanovski,False,Lightweight,Southpaw,Orthodox,1,-10.159999999999997,2.5400000000000205,10,-1,0,1,44.0,0.44,0.0,1.0,0.25,0
Alexander Volkanovski,Yusuke Kasuya,False,Lightweight,Orthodox,Southpaw,1,10.159999999999997,-2.5400000000000205,-10,1,0,-1,-44.0,-0.44,0.0,-1.0,-0.25,1
